sample_id,longitude,latitude,original_class_code,original_class_name,original_verified,original_verification_source,original_verification_notes,second_reader_class_name,second_reader_confidence,second_reader_initials,second_reader_source,second_reader_imagery_date_visible,second_reader_timestamp_utc,second_reader_notes,adjudicated_class_name,adjudication_decision,adjudicator_initials,adjudication_timestamp_utc,adjudication_notes,final_class_name,final_include_in_two_reader_adjudicated_reference,final_resolution_status,contact_sheet,contact_position,contact_sheet_path,map_url
ADV_VHR_RB_048,101.23122934580326,6.614829867605059,2,rubber,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_056; evidence_date=2021-03-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_083.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_083.png,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,rubber,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_36.png,12,contact_sheets_z18/contact_36.png,"https://www.google.com/maps/search/?api=1&query=6.614829867605059,101.23122934580326"
ADV_VHR_RB_049,100.46766276097023,6.6981746867200656,2,rubber,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_392_007; evidence_date=2021-03-18; confidence=MEDIUM; chip=arcgis_vhr_chips/row_084.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_084.png,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,rubber,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_36.png,13,contact_sheets_z18/contact_36.png,"https://www.google.com/maps/search/?api=1&query=6.6981746867200656,100.46766276097023"
ADV_VHR_RB_050,101.1413719928848,6.518882856615399,2,rubber,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=GEE_RUBBER_RELAX_402_017; evidence_date=2021-04-28; confidence=MEDIUM; chip=arcgis_vhr_chips/row_087.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_087.png,rubber,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular dense tree-crop rows consistent with rubber; interpreted conservatively.,,,,,,rubber,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_36.png,14,contact_sheets_z18/contact_36.png,"https://www.google.com/maps/search/?api=1&query=6.518882856615399,101.1413719928848"
ADV_VHR_RB_051,100.53973272426036,6.048121656755035,2,rubber,True,ArcGIS World Imagery with metadata; Vantor; LG02; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_RB_017; evidence_date=2025-01-09; confidence=MEDIUM; chip=arcgis_vhr_chips/row_088.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_088.png,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,rubber,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_36.png,15,contact_sheets_z18/contact_36.png,"https://www.google.com/maps/search/?api=1&query=6.048121656755035,100.53973272426036"
ADV_VHR_RB_052,101.16528469712227,6.488792878924584,2,rubber,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_RB_018; evidence_date=2023-05-23; confidence=MEDIUM; chip=arcgis_vhr_chips/row_090.png; note=accepted after second VHR review: regular plantation row structure and smoother continuous canopy; point inside stand; oil-palm star crowns not evident in reviewed VHR chip; reviewed chip=arcgis_vhr_chips/row_090.png,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,rubber,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_36.png,16,contact_sheets_z18/contact_36.png,"https://www.google.com/maps/search/?api=1&query=6.488792878924584,101.16528469712227"
ADV_VHR_OA_053,100.56742448777257,5.0092430436977,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_001; evidence_date=2023-12-22; confidence=MEDIUM; chip=arcgis_vhr_chips/row_091.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_091.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,1,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.0092430436977,100.56742448777257"
ADV_VHR_PA_054,100.62964295317195,4.934532914453319,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_002; evidence_date=2018-01-10; confidence=MEDIUM; chip=arcgis_vhr_chips/row_092.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_092.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,2,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=4.934532914453319,100.62964295317195"
ADV_VHR_PA_055,100.46402378166066,5.043056927392068,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_003; evidence_date=2025-02-24; confidence=MEDIUM; chip=arcgis_vhr_chips/row_093.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_093.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,3,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.043056927392068,100.46402378166066"
ADV_VHR_OA_056,101.38016563916942,6.51466917892442,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_004; evidence_date=2021-03-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_094.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_094.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,4,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=6.51466917892442,101.38016563916942"
ADV_VHR_OA_057,100.5916790634778,5.060686366418426,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_005; evidence_date=2020-12-30; confidence=MEDIUM; chip=arcgis_vhr_chips/row_095.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_095.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a flat bunded paddy-field parcel.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,5,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.060686366418426,100.5916790634778"
ADV_VHR_OA_058,100.85597482132876,4.077283933260145,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_006; evidence_date=2016-08-16; confidence=MEDIUM; chip=arcgis_vhr_chips/row_096.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_096.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,6,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=4.077283933260145,100.85597482132876"
ADV_VHR_OA_059,102.53458801677961,5.717103433423442,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_007; evidence_date=2024-08-05; confidence=MEDIUM; chip=arcgis_vhr_chips/row_097.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_097.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a flat paddy-field grid.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,7,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.717103433423442,102.53458801677961"
ADV_VHR_OA_060,100.64725805521053,4.989684851122183,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_009; evidence_date=2023-12-11; confidence=MEDIUM; chip=arcgis_vhr_chips/row_099.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_099.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in bunded lowland paddy fields.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,8,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=4.989684851122183,100.64725805521053"
ADV_VHR_OA_061,100.54171088947143,5.943898767647855,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; LG02; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_010; evidence_date=2025-01-09; confidence=MEDIUM; chip=arcgis_vhr_chips/row_100.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_100.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a flat field parcel with paddy bund geometry.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,9,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.943898767647855,100.54171088947143"
ADV_VHR_OP_062,102.90788685472863,5.242512666611459,1,oil_palm,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_012; evidence_date=2017-08-30; confidence=MEDIUM; chip=arcgis_vhr_chips/row_102.png; note=accepted after second VHR review: regular oil-palm plantation texture and point inside a homogeneous block; reviewed chip=arcgis_vhr_chips/row_102.png,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,10,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.242512666611459,102.90788685472863"
ADV_VHR_OA_063,100.43826401717419,5.680317830046985,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_013; evidence_date=2025-03-13; confidence=MEDIUM; chip=arcgis_vhr_chips/row_103.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_103.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a bunded harvested paddy-field block.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,11,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.680317830046985,100.43826401717419"
ADV_VHR_OA_064,102.36574894250053,5.992346830161795,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; LG03; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_015; evidence_date=2025-07-28; confidence=MEDIUM; chip=arcgis_vhr_chips/row_105.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_105.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a flat grid of paddy parcels.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,12,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=5.992346830161795,102.36574894250053"
ADV_VHR_OA_065,100.35972461232477,6.377101984590173,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_016; evidence_date=2020-03-18; confidence=MEDIUM; chip=arcgis_vhr_chips/row_106.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_106.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a flat bunded paddy parcel.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,13,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=6.377101984590173,100.35972461232477"
ADV_VHR_PA_066,100.47691759257535,6.078375985845395,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_017; evidence_date=2020-12-30; confidence=HIGH; chip=arcgis_vhr_chips/row_107.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_107.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,14,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=6.078375985845395,100.47691759257535"
ADV_VHR_OA_067,100.21624011999337,6.401845725226338,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_018; evidence_date=2025-03-04; confidence=MEDIUM; chip=arcgis_vhr_chips/row_108.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_108.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in harvested paddy fields with bunds.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_37.png,15,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=6.401845725226338,100.21624011999337"
ADV_VHR_PA_068,100.53190334593693,6.077636113899004,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; LG02; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_019; evidence_date=2025-01-09; confidence=HIGH; chip=arcgis_vhr_chips/row_109.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_109.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_37.png,16,contact_sheets_z18/contact_37.png,"https://www.google.com/maps/search/?api=1&query=6.077636113899004,100.53190334593693"
ADV_VHR_OA_069,100.46241071708224,6.632582467132974,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_022; evidence_date=2024-04-02; confidence=MEDIUM; chip=arcgis_vhr_chips/row_112.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_112.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,1,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=6.632582467132974,100.46241071708224"
ADV_VHR_PA_070,102.19640042672867,6.154097501631225,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; LG04; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_023; evidence_date=2025-04-29; confidence=HIGH; chip=arcgis_vhr_chips/row_113.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_113.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,2,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=6.154097501631225,102.19640042672867"
ADV_VHR_PA_071,100.27450424571337,6.538093838345731,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_024; evidence_date=2025-03-04; confidence=HIGH; chip=arcgis_vhr_chips/row_114.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_114.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,3,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=6.538093838345731,100.27450424571337"
ADV_VHR_OA_072,102.71951523842382,5.619258241550012,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_025; evidence_date=2025-07-07; confidence=MEDIUM; chip=arcgis_vhr_chips/row_115.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_115.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,4,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=5.619258241550012,102.71951523842382"
ADV_VHR_OA_073,100.2423056808316,6.25145776109782,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV02; 0.5 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_026; evidence_date=2021-03-21; confidence=MEDIUM; chip=arcgis_vhr_chips/row_116.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_116.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,5,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=6.25145776109782,100.2423056808316"
ADV_VHR_PA_074,102.31731455423137,6.0017631378364005,3,paddy,True,ArcGIS World Imagery with metadata; Vantor; LG03; 0.34 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_027; evidence_date=2025-07-28; confidence=HIGH; chip=arcgis_vhr_chips/row_117.png; note=accepted after second VHR review: regular paddy-field block/bund/drainage pattern; point inside field; reviewed chip=arcgis_vhr_chips/row_117.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,,,,,,paddy,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,6,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=6.0017631378364005,102.31731455423137"
ADV_VHR_OA_075,100.44183121219741,5.844375951001693,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; WV03; 0.31 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_028; evidence_date=2025-02-19; confidence=MEDIUM; chip=arcgis_vhr_chips/row_118.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_118.png,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",,,,,,other_agri,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_38.png,7,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=5.844375951001693,100.44183121219741"
ADV_VHR_OA_076,102.48705154748771,5.843162129208842,4,other_agri,True,ArcGIS World Imagery with metadata; Vantor; GE01; 0.46 m,Advisor VHR accepted from advisor_verified_review_DaiWenzhe_20260611.zip; candidate_id=TARGETED_VHR_SUPPLEMENT_OA_029; evidence_date=2022-09-23; confidence=MEDIUM; chip=arcgis_vhr_chips/row_119.png; note=accepted after second VHR review: clear cultivated agricultural field or harvested row-field pattern; not oil palm/rubber/forest/built-up; point inside agricultural patch; reviewed chip=arcgis_vhr_chips/row_119.png,paddy,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: flat bunded paddy-field parcel pattern at point.,paddy,accept_second_reader,Daiwenzhe,2026-06-16T13:44:34Z,VHR point is in a flat paddy-field parcel grid.,paddy,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_38.png,8,contact_sheets_z18/contact_38.png,"https://www.google.com/maps/search/?api=1&query=5.843162129208842,102.48705154748771"
